gene,Trans-Driver,2020plus,CompositeDriver,CHASM,e-Driver,ECD-CDGI,MCDHGN,MNGCL,OncodriveCLUST,MuSiC,ActiveDriver
ACE2,0.3360883011624187,0.287174552259,0.0603493965060349,0.4204,0.41304254420788,0.1919991,0.39216208,0.6539092,0.479745483042,0.0151459197832539,
ACER1,0.94150581209342,0.311440791232,0.56004399560044,0.3306,0.879992735947613,0.0,0.006432597,0.6516413,,0.0050637329139057,
ACER2,0.0109310013863709,0.88413258487,0.189381061893811,0.3726,0.630263232454413,0.0,0.0,0.62300754,0.092612869489,0.53684151267039,
ACER3,0.6376772955102912,0.810253942796,0.792420757924208,0.71,0.717320675000939,0.0,0.0,0.6405648,,0.0781762506787364,1.0
ACHE,0.6298389676868934,0.29497460572,0.268473152684732,0.404,0.0676461930962378,0.0,0.23726958,0.7250594,0.300579196057,6.98758939501308e-05,1.0
ACIN1,0.1932387757278447,0.0289013632719,0.987801219878012,0.021,0.0674254618330256,0.584621,0.99802196,0.7269902,0.711348962994,0.0008408338764588,1.06533037851826e-06
ACKR1,,,,,,,0.003330639,0.6743665,,,
ACKR2,0.8191852404820305,0.419700614809,0.998700129987001,0.3688,0.453818806415727,0.0,0.8609488,0.594613,,0.351320635637736,
ACKR3,0.4511037645302336,0.735632183908,0.99030096990301,0.6806,0.506986990257317,0.13796991,0.8934024,0.72465694,,0.0940047019234033,
ACKR4,,0.283084736701,0.371962803719628,0.5208,0.916084841618557,0.09431842,,,,0.0285503018253865,
ACLY,0.1323984216700436,0.0719486768244,0.022869771302287,0.0008,0.0932420941191193,0.5168316,0.9040413,0.77120256,0.266577784167,0.0254399977463055,1.0
ACMSD,0.3317159006078704,0.344373162256,0.424557544245575,0.1808,0.917304790021961,0.0,0.002486025,0.6443501,0.220199651181,0.0098237436607944,
ACN9,0.981337314706196,0.57571237637,0.999900009999,0.8262,0.345919616556729,0.0,0.0,0.0,,0.0974377574239319,
ACO1,0.1915857950303935,0.0980700347501,0.564043595640436,0.0008,0.121240606261829,0.40312535,0.8622233,0.73385453,0.676567797078,0.0974206263181552,0.0044795793882657
ACO2,0.5997120614268956,0.166383319968,0.760523947605239,0.171,0.484647223476104,0.0,0.60882753,0.7183659,0.6485563574859999,0.224752530132683,1.0
ACOT1,0.8407273115068785,0.687420475809,0.634636536346365,0.196,0.481819159842693,0.16356388,0.14788298,0.70306957,,0.882735684927387,
ACOT11,0.6953716540471366,0.275327452553,0.961503849615039,0.7584,0.194891418220101,0.50598407,0.017557798,0.60943294,0.5920592648699999,0.0092744094151304,1.0
ACOT12,0.1706302655433507,0.299064421278,0.920607939206079,0.6046,0.0849173239531841,0.26039758,0.007408369,0.7184555,0.107390650917,1.53969444577862e-05,
ACOT13,0.9141516476485017,0.946426089281,0.994000599940006,0.146,0.972966368774915,0.09181943,0.8421991,0.6138477,,1.0,1.0
ACOT2,0.4599552095552949,0.723079390537,0.588641135886411,0.577,0.0148004652807301,0.0,0.2968008,0.7063043,,0.0715369035536072,
ACOT4,0.7585048522981763,0.710948944133,0.898610138986101,0.3306,0.0097210355708784,0.0,0.027225323,0.6698021,0.237862331377,0.0638547177354199,
ACOT6,0.3413671750026661,0.699342421812,0.803919608039196,0.2278,0.887046069258526,0.0,0.47162622,0.6102413,,1.0,1.0
ACOT7,0.7026767622907113,0.785597433841,0.887111288871113,0.2768,0.220565863469756,0.225025,0.17012447,0.7244214,0.180034430317,1.0,1.0
ACOT8,0.5717180334861895,0.110360866079,0.705029497050295,0.5398,0.413688514497697,0.0,0.42610204,0.72549695,,0.116084234720866,1.0
ACOT9,0.7056627919377199,0.29497460572,0.305969403059694,0.6576,,0.0,0.33633673,0.65327847,,0.538765422737606,1.0
ACOX1,0.5062386690839287,0.0642181234964,0.462953704629537,0.004,0.271316189240472,0.44326016,0.77819973,0.74604034,0.266805500728,0.0698172486518844,1.0
ACOX2,0.743521382105151,0.454445335472,0.908109189081092,0.3492,0.20391840105113,0.24302436,0.2127312,0.70388603,0.235220727965,0.185469679677153,1.0
ACOX3,0.3939959475311934,0.0788986901898,0.568143185681432,0.2508,0.39447595820343,0.19662309,0.6993234,0.6899966,0.438749484572,5.60119638248817e-05,1.0
ACOXL,0.7237389356937187,0.760716385993,0.737826217378262,0.5452,0.191891439178111,0.0,0.0,0.59701645,0.296993600921,5.5058914179404e-06,0.0428103602152382
ACP1,0.8029220432974299,0.370735097567,0.924507549245075,0.239,0.388883993652685,0.09920746,0.9916829,0.65651894,,0.968109471274112,0.0097875693573829
ACP2,0.5985923003092672,0.344373162256,0.285171482851715,0.0444,0.041025635150991,0.0,0.36111304,0.6451133,0.047710200424,0.280153007904825,
ACP5,0.8028153993814653,0.546837743919,0.820917908209179,0.2796,0.484895848763477,0.42292777,0.35885566,0.62289035,0.0502568610348,0.372113118701388,
ACP6,0.3620560946997974,0.502480620155,0.965503449655035,0.1438,,0.0,0.6432343,0.59652936,,0.0689922737207873,1.0
ACPL2,,,0.41965803419658,0.567,0.460490452063758,,,,0.485544425534,0.33196840109073,
ACPP,0.4964807507731684,0.394375835338,0.480651934806519,0.3978,0.214358185168706,0.0,0.0,0.5921452,0.114736419081,0.002567083352773,
ACPT,0.766876399701397,0.129858326651,0.940605939406059,0.3414,0.997920775878408,0.0,0.0,0.0,,5.62497443958118e-05,
ACR,0.8161992108350218,0.946426089281,0.236676332366763,0.8154,0.14135615849662,0.0,0.5675104,0.56695235,,0.0090695740014961,
ACRBP,0.6603924496107496,0.699342421812,0.4996500349965,0.293,0.247449143646132,0.0,0.0,0.0,0.572196370516,0.224995064466405,
ACRC,0.8145995520955529,0.773098102112,0.998200179982002,0.0524,0.0734423629335282,0.0,0.0,0.0,0.275707168686,6.92485235439843e-22,
ACRV1,0.9714727524794712,0.906730820636,0.882311768823118,0.932,0.303359931744799,0.0,0.0,0.0,,0.575429686067298,
ACSBG1,0.2639436920123706,0.710948944133,0.971702829717028,0.2174,0.540945272818913,0.43064678,0.0,0.69016457,0.133928695493,5.81722090460216e-06,1.0
ACSBG2,0.1160285805694785,0.798235765838,0.838916108389161,0.962,0.13640300929465,0.062139265,0.0,0.0,,0.011346745387826,
ACSF2,0.4373466993708009,0.565527933708,0.507649235076492,0.2508,0.391046111381704,0.0,0.503365,0.65626717,,0.0012370425591582,1.0
ACSF3,0.7220326330382851,0.413087409783,0.993000699930007,0.3414,0.445451183511151,0.0,0.07051028,0.6946427,0.490338394557,3.25102391094177e-05,1.0
ACSL1,0.3170523621627386,0.485223202352,0.684831516848315,0.1842,0.404559794279692,0.3139171,0.85473543,0.7049293,0.574710159059,0.385315017407797,1.0
ACSL3,0.0837687959901887,0.0326757551457,0.374962503749625,0.258,0.444407974997388,0.15692684,0.9625031,0.7154566,0.293883530214,0.12496216214936,1.0
ACSL4,0.2566919057267782,0.0351296444801,0.0726927307269273,0.0134,0.822587314998008,0.28874853,0.9999094,0.7069492,0.529332615923,0.0282825449202537,1.0
ACSL5,0.4376666311186946,0.370735097567,0.877712228777122,0.5964,0.488154594892588,0.27133155,0.14554925,0.7048148,0.357878196734,0.0026105076383128,1.0
ACSL6,0.0935800362589314,0.2028762363,0.676332366763324,0.0014,0.302950341912582,0.5347231,0.8522894,0.69412184,0.110413548042,5.74850660354825e-06,1.0
ACSM1,0.8357683694145249,0.748110130981,1.0,0.0146,0.366191253717665,0.0,0.007939008,0.67792475,0.101122983763,3.08542965270876e-10,1.0
ACSM2A,0.3799722725818492,0.723079390537,0.768723127687231,0.1098,0.0756083884561423,0.0,0.0,0.0,0.00727311044425,0.0,1.0
ACSM2B,0.2604777647435213,0.565527933708,0.196880311968803,0.283,0.177850413271324,0.0,0.0,0.6932282,0.0125281101595,0.0,1.0
ACSM3,0.0760371120827556,0.871900561347,0.993500649935007,0.5728,0.66645336156497,0.0,0.0,0.0,0.0880134682083,0.0002649954776859,1.0
ACSM4,0.6359709928548576,0.447190590751,0.416258374162584,0.5908,0.508172691061588,0.0,0.0,0.0,,1.17309507768551e-13,1.0
ACSM5,0.0485229817638903,0.440240577386,1.0,0.4584,0.0216935346722624,0.0,0.023934918,0.7261734,0.0360967303141,0.0,1.0
ACSS1,0.4911485549749387,0.537439187383,0.608239176082392,0.258,0.09405496012453,0.21934116,0.6963667,0.70055836,0.63658112295,0.142991736036961,
ACSS2,0.3078276634318012,0.760716385993,0.39036096390361,0.0222,0.0240223219160319,0.39163396,0.5173765,0.67531276,0.1251455082499999,0.0273784374869518,1.0
ACSS3,0.0753439266289858,0.606746859129,0.245075492450755,0.0204,0.070807134831044,0.0,0.021155365,0.6800835,0.137246191988,0.0,
ACTA1,0.4129252426149088,0.104672547447,0.004679953200468,0.5354,0.570777396787614,0.81441087,0.9998921,0.72933567,,8.39185174590269e-10,0.0350951440313806
ACTA2,0.5291137890583342,0.155418337343,0.018509814901851,0.0094,,0.4709023,0.9998041,0.6609956,,0.0130658677391127,1.0
ACTB,0.0,0.00142742582197,0.001059989400106,0.1048,0.909191291110991,0.91459143,0.88824576,0.92552125,0.0262135919004,1.13949849848255e-17,1.0
ACTBL2,0.5124240162098752,0.029200748463,0.397160283971603,0.6676,0.651559482957394,0.75585455,0.9954269,0.6701342,,0.0013368944191627,1.0
ACTC1,0.4203369947744481,0.00203688853248,0.003519964800352,0.0216,0.398024392030984,0.5763964,0.98669726,0.7733297,0.0352305018953,0.0,0.0001204271644742
ACTG1,0.2555188226511677,0.00235765838011,0.001059989400106,0.0434,0.669242646132984,0.7302114,0.99215734,0.84003067,0.0668272957628,1.16714417077339e-08,0.0013374671066355
ACTG2,0.5474565426042444,0.137423148891,0.047519524804752,0.118,0.64499877991896,0.4833431,0.83417875,0.6844169,0.494270002627,6.09697435958651e-05,3.28573475113612e-05
ACTL10,0.4936546870001066,0.895680299385,0.57034296570343,0.404,0.819395491191627,0.0,0.0,0.0,,0.0081482318901183,
ACTL6A,0.1978777860723045,0.315771184175,0.107389261073893,0.1098,0.55230115312524,0.7564167,0.9999777,0.76520777,,0.104535752126403,1.0
ACTL6B,0.0836621520742241,0.129858326651,0.016579834201658,0.1078,0.453815021584677,0.0,0.9398116,0.6813063,0.0011857159723099,6.3643960969063e-09,1.0
ACTL7A,0.7867121680708116,0.98040096231,0.856114388561144,0.293,0.0422610811678176,0.0,0.13277592,0.5693009,,0.453220847821812,1.0
ACTL7B,0.7392556254665671,0.735632183908,0.182481751824818,0.0538,0.870182466268669,0.0,0.0,0.0,,1.67521964860657e-08,1.0
ACTL8,0.6836941452490135,0.810253942796,0.0624793752062479,0.6614,0.444386905887802,0.0,0.102811344,0.56514096,,3.13432313645063e-08,1.0
ACTL9,0.6778287298709609,0.927666399358,0.393460653934607,0.616,0.116682228363948,0.0,0.0,0.0,,0.0,
ACTN1,0.2432547723152394,0.0266238973536,0.145185481451855,0.0008,0.223431438366179,0.5258311,0.9993237,0.7800569,0.551950134659,0.0013166152595835,1.2579108945801e-06
ACTN2,0.3657353098005759,0.0593905372895,0.364863513648635,0.0032,0.0102480670668625,0.7703024,0.9979298,0.77904403,0.0848918111716,0.0,1.0
ACTN3,,,,0.4518,,0.07449351,0.99800795,0.7567314,,,
ACTN4,0.0554548363015889,0.0462068965517,0.106289371062894,0.196,0.0244404635778378,0.40182477,0.99927825,0.79096484,0.262345814523,3.6933838775281195e-09,1.0
ACTR10,0.8911698837581316,0.34933974873,0.388961103889611,0.0776,0.995819346089432,0.13764614,0.5561837,0.7480938,,0.598392729019754,0.0183344292300127
ACTR1A,0.350858483523515,0.22125634857,0.139486051394861,0.3018,0.615571250442383,0.21654597,0.42991263,0.811026,0.477662231718,0.824479556037779,
ACTR1B,0.6541004585688386,0.082309542903,0.0593994060059399,0.1496,0.523645976832563,0.06641602,0.8950684,0.7432298,0.0395764432955,0.222971046283524,1.0
ACTR2,0.5601471686040311,0.264629778134,0.0616793832061679,0.0538,0.621727544515646,0.5692333,0.31387457,0.82016605,0.477662231718,1.0,
ACTR3,0.6232803668550708,0.170072173216,0.124287571242876,0.0804,0.189825985734414,0.36437428,0.8362862,0.8157213,0.438688340971,1.0,1.0
ACTR3B,0.4942945504958942,0.104672547447,0.217278272172783,0.0222,0.770583160798318,0.28409436,0.45199403,0.7655802,0.557231714689,0.32573524578723,1.0
ACTR3C,,0.760716385993,0.993900609939006,0.717,0.254924158523841,0.10539976,0.12397704,0.7267124,0.390422744409,0.0245247592904156,1.0
ACTR5,0.5462834595286339,0.101240310078,0.348965103489651,0.2536,0.133756831255685,0.20135714,0.7482911,0.6601641,,0.0459487373072009,
ACTR6,0.2152074224165511,0.235295375568,0.0817918208179182,0.7536,0.14099488274018,0.0,0.2596334,0.63282555,0.356022176212,0.0041176560021209,
ACTR8,0.4862962567985497,0.112852178562,0.208179182081792,0.0236,0.365734613067053,0.12630066,0.80710834,0.63137895,0.585850207506,0.522513270541059,1.0
ACTRT1,0.373840247413885,0.735632183908,0.137686231376862,0.6468,0.116411899201061,0.0,0.8801676,0.60301805,,0.0,
ACTRT2,0.507358430201557,0.454445335472,0.034939650603494,0.8052,0.658375243102494,0.0,0.0,0.0,,0.0,
ACTRT3,0.4720592940172763,0.962571504945,0.257674232576742,0.042,0.683909271739592,0.0,0.0,0.0,,0.101580008590697,
ACVR1,0.2459741921723366,0.0041807003475,0.075992400759924,0.0552,0.21365591931321,0.25277555,0.83335227,0.7356431,0.0890324206411,3.15121526951669e-07,1.0
ACVR1B,0.0259144715793964,0.170072173216,0.002669973300267,0.0,0.0003416594402805,0.79275584,0.9143144,0.725445,0.0305770325082,2.87054799758369e-13,1.0
ACVR1C,0.4781913191852405,0.291226944667,0.0722927707229277,0.0194,0.0160679112019809,0.34758502,0.04337288,0.6783473,0.0142844894226,3.23004402718992e-08,
ACVR2A,0.0,0.207714514836,0.0064099359006409,0.01,0.594936997149262,0.89051956,0.9410237,0.7291197,9.87766543708e-05,0.0,
ACVR2B,0.2774341473818918,0.0605987703823,0.193280671932807,0.0576,0.509810671744296,0.46650267,0.38738406,0.73913383,0.598511896783,0.086102812882827,
ACVRL1,0.6265863282499733,0.275327452553,0.002839971600284,0.0008,0.0520039217078977,0.58978593,0.86533046,0.7433268,0.114737363484,6.712317193347199e-12,
ACY1,0.3436600191959048,0.537439187383,0.755324467553245,0.4906,0.550117410213916,0.0,0.46247268,0.7216618,0.5467952385679999,0.342983681340086,
ACY3,0.8800789164978138,0.735632183908,0.18998100189981,0.2138,0.527049962234306,0.0,0.009479635,0.63657236,0.361817394048,0.00013656803169,1.0
ACYP1,0.5930468166791084,0.735632183908,0.421257874212579,0.314,0.429714036343091,0.0,0.0,0.0,,0.391194604093492,1.0
ACYP2,0.9401194411858804,0.99099705961,0.622637736226377,0.293,0.952799085642673,0.0,0.3001143,0.6382675,,1.0,
ADA,0.7668230777434147,0.229323710238,0.125787421257874,0.0616,0.156452914006596,0.0,0.5066001,0.68193054,0.0965463264582,0.0580574365149725,0.0105502453493205
ADAD1,0.4888023888237176,0.735632183908,0.401159884011599,0.4204,0.502547786946396,0.0,0.0,0.0,,0.0,1.0
ADAD2,0.8009491308520849,0.687420475809,0.153084691530847,0.0584,0.134739015274675,0.0,0.0,0.0,,5.3263156270762714e-09,
ADAL,0.0933667484270022,0.835188452285,0.0632493675063249,0.019,0.462986250067245,0.0,0.0,0.0,0.293883530214,0.0646213083547315,
ADAM10,0.1743094806441292,0.053825180433,0.230976902309769,0.0392,0.0568351829350608,0.58976483,0.82178736,0.7433181,0.296645109907,0.0003552783296229,
ADAM11,0.1549536098965553,0.261202886929,0.96000399960004,0.0002,0.0986004742476359,0.0,0.016620472,0.6269221,0.215318504102,2.97556740724641e-05,1.0
ADAM12,0.4746187480004266,0.370735097567,0.532946705329467,0.6614,0.0326067063366346,0.78957295,0.64856255,0.6544169,0.439245094723,2.28699431869753e-10,
ADAM15,0.5479897621840674,0.168227746592,0.864813518648135,0.5452,0.0661842738898071,0.37153697,0.81954664,0.6490999,0.294996810983,0.17828465620559,0.01137678458785
ADAM17,0.3745867548256372,0.0914407912323,0.603139686031397,0.1408,0.0459587477613201,0.6171043,0.87627137,0.7189977,0.382197925637,0.0293290517528459,0.0173798895368475
ADAM18,0.2072624506771888,0.485223202352,0.955604439556044,0.005,0.11461381086075,0.0,0.0,0.0,,0.0,
ADAM19,0.2843660019195905,0.511136059877,0.694230576942306,0.0012,0.0386547945219841,0.0,0.31804633,0.6138756,0.29987845271,1.4346132403245702e-15,1.0
ADAM2,0.2856990508691479,0.835188452285,0.782021797820218,0.2086,0.433772053691822,0.0,0.053099383,0.5969609,,0.0,
ADAM20,0.7566919057267782,0.639716653301,0.893710628937106,0.5632,0.165114832638336,0.0,0.0,0.0,,4.46478729691632e-14,
ADAM21,0.4729124453449931,0.760716385993,0.998400159984002,0.293,0.133769966933799,0.0,0.8708168,0.5890828,,0.0,
ADAM22,0.0906473285699051,0.0305800588078,0.69043095690431,0.2116,0.117258867848565,0.0,0.0,0.56740856,0.246570360546,1.5486937703791998e-13,1.0
ADAM23,0.0183427535459101,0.469713980219,0.444355564443556,0.1318,0.0241255281887644,0.0,0.0,0.0,0.108527216755,6.396420032571459e-18,0.0140376826492724
ADAM28,0.1178948490988589,0.537439187383,0.985501449855015,0.063,0.110514447158993,0.0,0.000190765,0.6700751,0.297066084044,5.5445761344781e-19,
ADAM29,0.0428175322597845,0.556332531409,0.787321267873213,0.796,0.0132945774648981,0.0,0.0,0.0,,0.0,
ADAM30,0.2802068891969713,0.835188452285,0.987001299870013,0.8608,0.100907175832551,0.0,0.3877416,0.6426655,,0.0,
ADAM32,0.5352458142262984,0.735632183908,0.962503749625037,0.1408,0.345857634077109,0.0,0.007711613,0.5960347,,9.53999196872072e-14,1.0
ADAM33,0.4314812839927482,0.0675167067629,0.563543645635436,0.0434,0.0084237178232845,0.0,0.02460726,0.6055684,0.418408558159,1.08651636199907e-05,1.0
ADAM7,0.0498560307134477,0.822576851109,0.976002399760024,0.6046,0.0345204674026955,0.0,0.0,0.0,,0.0,
ADAM8,0.8116668444065266,0.556332531409,0.986001399860014,0.3068,0.0805053870768221,0.0,0.06832525,0.62468004,0.459254307183,0.0485551754426728,1.0
ADAM9,0.4272155273541644,0.258086073242,0.236576342365763,0.0902,0.0500871761583932,0.2130667,0.6766878,0.6520994,0.320068709767,0.0551274690331431,1.0
ADAMDEC1,0.6898261704169777,0.735632183908,0.797920207979202,0.2972,0.0246581860703839,0.0,0.0,0.0,0.13269027437,2.83502589287074e-14,
ADAMTS1,0.2017702890050122,0.0358781074579,0.578142185781422,0.7248,0.0880254827756529,0.0,0.043788698,0.6864214,0.377279122784,1.1221174436073802e-09,1.0
ADAMTS10,0.2701823610962994,0.102373696872,0.0713928607139286,0.0842,0.046396709249,0.0,0.0,0.0,0.0384741669289,2.00053186515043e-14,1.0
ADAMTS12,0.0272475205289538,0.27908045977,0.888711128887111,0.5102,0.0115495731952472,0.0,0.006648197,0.6491686,0.0259597394774,0.0,1.0
ADAMTS13,0.2125946464754186,0.382384389201,0.596640335966403,0.1382,0.202402809620928,0.61162484,0.6848339,0.6161922,0.249111773741,2.70208291975795e-06,
ADAMTS14,0.319825103977818,0.200363539161,0.988301169883012,0.3492,0.0102896966664439,0.0986052,0.0,0.0,0.190743687031,2.6571715802037294e-11,
ADAMTS15,0.502346166151221,0.454445335472,0.770522947705229,0.1332,0.0095963306340971,0.0,0.0,0.0,0.366800336848,5.0366563406157e-06,
ADAMTS16,0.1497813799722726,0.413087409783,0.456754324567543,0.3222,0.0050558368755359,0.0,0.0,0.0,0.0425821540205,0.0,1.0
ADAMTS17,0.2837794603817852,0.275327452553,0.50964903509649,0.1148,0.0668777014594652,0.0,0.0,0.0,0.380416849644,2.60767451402505e-08,
ADAMTS18,0.0924069531833209,0.303159582999,0.028449715502845,0.1668,0.0142903023492653,0.0,0.20720844,0.6310122,,0.0,
ADAMTS19,0.0785965660659059,0.426479550922,0.028529714702853,0.2712,0.0011516314499469,0.0,0.0,0.0,0.0356822975471,0.0,1.0
ADAMTS2,0.0320464967473606,0.0305800588078,0.348065193480652,0.1668,3.11497287572424e-05,0.74687934,0.03172539,0.6856464,0.0658641244271,0.0,
ADAMTS20,0.0418044150581209,0.440240577386,0.295970402959704,0.1496,0.001839764767497,0.0,0.0,0.0,,0.0,
ADAMTS3,0.2012370694251892,0.419700614809,0.297870212978702,0.0484,0.0599115617666346,0.10371826,0.0,0.0,0.113795676002,0.0,
ADAMTS4,0.4714194305214887,0.195904838279,0.944905509449055,0.4424,0.102293117965982,0.30452782,0.022531653,0.6868775,0.415830103213,2.23588157586994e-06,
ADAMTS5,0.2097685827023568,0.307350975675,0.753424657534247,0.0804,0.13756652280151,0.6731288,0.015992675,0.658533,0.234604411354,0.0,
ADAMTS6,0.1749493441399168,0.218593958835,0.642635736426357,0.9106,0.0063359616567823,0.0,0.0,0.0,0.137126955456,0.0001285253737665,
ADAMTS7,0.0884078063346486,0.628596631917,0.622637736226377,0.8874,0.095958812925158,0.65839654,0.02370298,0.63623726,0.244433665712,0.0,
ADAMTS8,0.6038711741495147,0.382384389201,0.241375862413759,0.584,0.0237074510870286,0.0,0.0,0.0,0.152303639499,5.55408405034384e-10,1.0
ADAMTS9,0.040204756318652,0.268313285218,0.322967703229677,0.146,0.0259790191912119,0.0,0.0,0.0,0.252776557346,1.96378953672911e-14,
ADAMTSL1,0.0906473285699051,0.519545576049,0.477352264773523,0.3548,0.0070567090872418,0.8576337,0.3596546,0.6948385,0.136768419382,0.0,
ADAMTSL2,0.5693718673349686,0.519545576049,0.274572542745725,0.2174,2.82189993858094e-06,0.0,0.94513893,0.61362904,0.332986424074,0.101527095565883,
ADAMTSL3,0.1418897301908925,0.324752739909,0.532046795320468,0.1008,0.0133200413880616,0.0,0.04305732,0.6689815,0.158259475328,0.0,1.0
ADAMTSL4,0.1033912765276741,0.0885966319166,0.998800119988001,0.8974,0.2531501769661,0.32315436,0.0,0.0,0.268605535233,3.1563056979175903e-09,1.0
ADAMTSL5,0.6025914471579397,0.394375835338,0.547345265473453,0.19,0.245397965179502,0.0,0.5493966,0.6732274,0.262593543198,0.0002216729277792,
ADAP1,0.4147381891863069,0.00985832665063,0.488751124887511,0.0604,0.073810843897821,0.17638896,0.3476189,0.65018016,0.0480301803116999,0.11246444509482,1.0
ADAP2,0.8005758771462088,0.798235765838,0.775922407759224,0.0944,0.31176304727841,0.0,0.47322214,0.6152651,0.557231714689,0.236301217542612,
ADAR,0.1863602431481283,0.0576851109329,0.211678832116788,0.2,0.222361164792929,0.48428112,0.7648998,0.7560551,0.361816581203,0.0007089295265345,1.0
ADARB1,0.3086274928015357,0.148634055065,0.011679883201168,0.0042,,0.0,0.82379806,0.64043474,,0.0046303152829974,1.0
ADARB2,0.1266929721659379,0.0527933707565,0.040969590304097,0.258,0.0504830970936073,0.0,0.05617971,0.5982075,0.145903806196,0.0,1.0
