gene_id,gene,pvalue
812.0,YWHAB,0.3038572
9212.0,YIPF5,0.30368885
10781.0,IL11,0.30362782
5507.0,TOMM40L,0.30353245
10313.0,SLC18A3,0.3034808
5130.0,YIPF2,0.3034458
7991.0,DDHD1,0.30304742
2294.0,PLRG1,0.3030186
9564.0,RPAIN,0.3029643
1389.0,SH3GL2,0.3028922
12161.0,ST7L,0.3027412
6065.0,KLHL7,0.30263913
632.0,NSUN4,0.30254725
11867.0,CYP2D6,0.30249673
6801.0,MED31,0.30247524
5884.0,TRO,0.30237684
8426.0,DYRK3,0.3021824
8846.0,CMTM8,0.30215478
4586.0,SSBP1,0.3020453
9587.0,EZH1,0.30197787
1980.0,COMMD1,0.3019164
195.0,GTF2F1,0.3015819
6353.0,TMEM236,0.30156106
8618.0,NTNG1,0.30136344
8482.0,NAT2,0.30113328
9820.0,EPHX4,0.30111322
5384.0,CLK1,0.30109054
4834.0,DSN1,0.3009638
6225.0,YARS2,0.3009171
6551.0,EIF3K,0.30050385
9297.0,NFS1,0.30026236
2434.0,SF3B2,0.30012777
2247.0,ACYP2,0.3001143
5055.0,SF3A2,0.30010524
1687.0,PTPN18,0.29989165
9236.0,RAPSN,0.29986545
11580.0,CYP4V2,0.2998284
7492.0,SLC38A9,0.2998091
7093.0,MRPL20,0.2996772
9861.0,DNAJB9,0.29955587
8329.0,TXNL4A,0.299545
12009.0,CCPG1,0.29919544
552.0,ID1,0.29911968
10219.0,APOBEC3F,0.29907793
12272.0,TMEM185A,0.29905653
5245.0,OPA3,0.29872173
4615.0,PLEKHG6,0.29865548
8557.0,CHCHD10,0.298313
12737.0,GRPR,0.2981611
10922.0,RND2,0.29809263
8075.0,SEC63,0.2980239
5443.0,SRP72,0.29785216
12417.0,EIF5AL1,0.2977838
6663.0,AK2,0.29771122
10327.0,EPS8L2,0.2976795
3620.0,SLAIN2,0.29762056
8134.0,PPP4R3A,0.29748842
12613.0,MGAT4A,0.29745123
353.0,MEFV,0.29704964
8323.0,ACOT2,0.2968008
6327.0,CORIN,0.29668322
4254.0,NAF1,0.29654184
8094.0,REC8,0.2965276
6158.0,TIMM44,0.2964108
6137.0,SRGAP2,0.2963779
6290.0,YY1AP1,0.2962345
9733.0,CANT1,0.29614708
265.0,DIABLO,0.29599604
4916.0,ARL6,0.29582304
6817.0,MRPS35,0.2948989
1476.0,NSMCE3,0.29483888
1159.0,POLR3H,0.29459253
11977.0,SNX19,0.29445377
275.0,GCHFR,0.29441318
9637.0,SULT1C3,0.29437757
5148.0,NDUFV2,0.293778
9023.0,CTPS2,0.29369873
7881.0,PRPF39,0.2935754
9116.0,ZNF200,0.29345128
248.0,CANX,0.29330212
1676.0,CHST15,0.29317027
8419.0,IFI30,0.2931179
10400.0,GMNC,0.292986
4708.0,ANAPC11,0.29297116
5902.0,EBAG9,0.29296356
11370.0,SCARF2,0.29283547
12472.0,TMEM138,0.29278764
8248.0,SCAF1,0.2927015
7563.0,KDELR3,0.2926826
8744.0,ERI1,0.2922196
4188.0,SH2D1A,0.29213855
4927.0,SSMEM1,0.29213265
11860.0,XYLT1,0.29208443
9779.0,MAFF,0.2920249
10794.0,ABHD10,0.29174694
2158.0,FUBP3,0.29163858
5437.0,MYL12A,0.29162374
10271.0,ATF6B,0.29162285
123.0,SFN,0.29146507
6064.0,HOGA1,0.2913005
620.0,ANGPTL3,0.29109582
5162.0,ZFPL1,0.29104924
3075.0,NAP1L4,0.2910008
2621.0,NDUFA9,0.29091045
8524.0,LBX1,0.29090738
803.0,ATG12,0.2908989
8575.0,AGR3,0.29074514
11212.0,NEU3,0.29010758
6611.0,MOAP1,0.28997025
8152.0,DCK,0.28996614
6381.0,DCP1B,0.2897568
2906.0,NGDN,0.28966618
9518.0,SIX5,0.2895223
6718.0,ELMO3,0.28942892
5645.0,ABCG1,0.28926605
10668.0,DLX6,0.28921893
2934.0,RASSF1,0.28910464
8958.0,RNF167,0.28907478
9459.0,SKIV2L,0.28907135
9684.0,GLUD2,0.28888637
10067.0,ERLEC1,0.2887447
8293.0,STMN3,0.2885898
11647.0,LDHC,0.2884684
673.0,JAM3,0.28808716
1403.0,VEGFC,0.28804642
4059.0,MMP2,0.2879974
5691.0,AP3M1,0.28793642
10648.0,PARPBP,0.28785184
7858.0,INTS4,0.28766534
8339.0,MSTN,0.28757638
2477.0,AKT1S1,0.28716147
5027.0,VTA1,0.2871357
12473.0,ZDHHC20,0.2870227
6420.0,MICU1,0.28685603
2429.0,VCAN,0.28681886
7890.0,RPF1,0.28675324
5429.0,UBE2G2,0.28661093
9827.0,CELSR3,0.28659305
1844.0,PITPNA,0.28657672
4804.0,POLR3C,0.28636342
5410.0,PTP4A3,0.28630516
3176.0,FEM1B,0.28613943
10058.0,GSTM2,0.28597185
12770.0,ABCC10,0.28585684
10300.0,POGK,0.28576273
9228.0,ZPBP,0.2854632
5486.0,REEP6,0.28529528
8249.0,TRIM11,0.2851803
9217.0,ATP5MC3,0.28516388
362.0,RAMP3,0.28512692
8851.0,CD59,0.28491008
11494.0,ZNF217,0.28482026
5600.0,SNX12,0.2847523
11245.0,TFCP2L1,0.2847103
5059.0,WIPF2,0.28459728
9223.0,NDUFA6,0.28447515
5984.0,CLDN2,0.28436446
6514.0,NDUFV3,0.284181
4046.0,PWP1,0.28385374
3103.0,ORM1,0.28369612
12486.0,TIGD6,0.28361332
9643.0,SPR,0.2835684
5040.0,ZBTB14,0.28350386
11899.0,PLVAP,0.28343388
6281.0,MX2,0.28310907
6536.0,SKA2,0.28308424
3368.0,GLYR1,0.2829952
8220.0,MBD6,0.28298444
10736.0,DTYMK,0.28280288
6091.0,DNPEP,0.28278315
2763.0,BFSP1,0.28273162
11053.0,SEMA4F,0.2826955
2771.0,CNBP,0.2826446
3241.0,PRPSAP2,0.2826403
12842.0,TP53I13,0.28251418
1396.0,SOSTDC1,0.28248194
12636.0,PCDHB6,0.28237617
4258.0,COQ9,0.28217283
3538.0,NUMBL,0.28210622
8886.0,SLC22A23,0.28192675
9095.0,FSTL3,0.2817955
5922.0,TMEM43,0.28176942
7421.0,FOXP4,0.28163615
2875.0,SRSF3,0.28160077
6034.0,ZNF71,0.2814257
4311.0,ADO,0.28140473
3850.0,HNRNPH3,0.28139597
10298.0,SLC2A6,0.281169
8968.0,ACAD8,0.28078508
8648.0,CORO1B,0.2805999
2560.0,PGD,0.2800357
63.0,ERCC1,0.27981195
8343.0,HOXC11,0.27978122
12377.0,PDSS2,0.27969158
10390.0,MYO19,0.27963495
11739.0,RETSAT,0.2795353
3178.0,TP53INP2,0.27943322
3560.0,SLC22A8,0.27916658
6024.0,ZNF774,0.2790654
11658.0,DGKE,0.27899995
5110.0,TRAPPC2,0.2789798
12891.0,PMFBP1,0.27894956
4135.0,CALM2,0.27851674
11149.0,TOR1B,0.2785002
9425.0,C16orf46,0.2784615
3172.0,ELP3,0.27830207
5295.0,MIP,0.27820113
10430.0,IGFBP7,0.27806783
11898.0,ST6GALNAC4,0.27802008
12003.0,ZNF70,0.2779436
9257.0,HYAL1,0.277918
12151.0,FAM172A,0.27783176
8337.0,REXO1,0.27755734
4037.0,POLR3F,0.2774558
6528.0,TCTN2,0.27741086
7331.0,THG1L,0.2773749
6910.0,FOXR2,0.27722287
7080.0,ELOVL6,0.276966
3410.0,RP9,0.27690917
4535.0,BTN2A2,0.27677727
3491.0,CLNS1A,0.27662823
6564.0,NARF,0.2765567
5754.0,NUP62CL,0.27637988
10974.0,HLA-DRB5,0.27615872
12150.0,FGL1,0.27605143
10422.0,SUPV3L1,0.27588832
11086.0,CSPG5,0.27584037
7637.0,BFAR,0.27583283
5139.0,FBXW4,0.27581403
5667.0,UBAC1,0.27575183
8210.0,PAK1IP1,0.27574965
10493.0,CASKIN2,0.27568746
637.0,PCSK9,0.2756753
3721.0,CCL21,0.27563614
3775.0,MYEF2,0.2755521
11982.0,PPWD1,0.27550822
2007.0,RNF11,0.27535373
11671.0,ZADH2,0.2752906
2852.0,ATL3,0.27528384
5243.0,TRIM7,0.27520895
6004.0,SNRPG,0.27492237
3744.0,N4BP1,0.27491286
4650.0,HTATIP2,0.27476874
4474.0,EMP3,0.2746928
11372.0,SIGLEC1,0.2746825
9636.0,GLIPR2,0.27464226
1628.0,SLA,0.27461776
5154.0,ZBTB10,0.27461505
7510.0,NOA1,0.27433473
2923.0,PSMD11,0.27428365
11889.0,ZSCAN2,0.27398577
11008.0,AP3S1,0.273965
10644.0,PHF2,0.2737944
10116.0,ANTXR2,0.2737478
8708.0,CMIP,0.27363354
8903.0,MRPS11,0.27341276
5821.0,CASKIN1,0.2733188
2528.0,HIBADH,0.27316034
11802.0,NDRG3,0.27312386
8351.0,CSRP3,0.27308285
12254.0,ENTPD6,0.27270913
1906.0,EID2,0.27237675
2292.0,MASP2,0.2723486
5614.0,ZRANB2,0.272284
3725.0,RPL35A,0.27221957
11736.0,WDR45B,0.2721623
8928.0,DDT,0.27174968
5675.0,MMAB,0.2715885
8610.0,DET1,0.27138022
6653.0,FAM174A,0.27112117
12806.0,GPR155,0.27090058
6414.0,HACD2,0.27088204
4236.0,GLRA1,0.27080634
2113.0,DDX58,0.27049172
7344.0,ZNF599,0.27042958
8188.0,NR1I3,0.27030712
9831.0,COA5,0.27023852
10606.0,CMC1,0.27012163
10989.0,TGFBI,0.2701163
8196.0,CLDN14,0.27007326
734.0,IL13RA1,0.26997542
3812.0,XAB2,0.26953444
1333.0,CSTF1,0.26927844
4866.0,SLC41A1,0.2692592
4899.0,TSFM,0.2692195
1376.0,IPCEF1,0.26908705
4184.0,PSMA4,0.26896185
10326.0,KMT5C,0.26895243
7798.0,ZBTB32,0.26875126
3594.0,IQUB,0.268706
6458.0,AARSD1,0.26861495
11058.0,TRPC5,0.26844683
4641.0,TAL1,0.2682221
9654.0,PGM2L1,0.26809865
9282.0,JPT1,0.2680494
5833.0,HCCS,0.2680255
3187.0,UTP23,0.2678596
7651.0,SEMA3B,0.26780352
11024.0,ATP6V0A4,0.2677658
4973.0,ZNF440,0.26775074
6213.0,CCKBR,0.26768228
6861.0,GTF2H5,0.26760328
402.0,GABPB1,0.26737875
6720.0,KRTAP9-8,0.26729727
1025.0,SRPRB,0.26728413
2999.0,ECHDC2,0.2671863
9169.0,COX4I1,0.26686174
11579.0,TUBD1,0.26671487
1046.0,TIMM13,0.2665998
5444.0,MTERF3,0.2665328
11312.0,COL8A2,0.26649502
4041.0,FADS1,0.26634943
5688.0,ZFYVE21,0.26628587
6304.0,COX6A1,0.2662817
3433.0,TRIM21,0.26614326
11614.0,ALDH1L2,0.26613495
11341.0,CAMK2N1,0.26575038
2488.0,TMED7,0.26561394
10519.0,RBM38,0.26558286
595.0,PARVB,0.2654393
10397.0,NTPCR,0.26521733
3321.0,NRBF2,0.26513377
6950.0,ZNF593,0.2647909
6866.0,TBC1D10A,0.26468974
12134.0,TMTC3,0.26433858
1543.0,PARVG,0.26395974
12157.0,SNX14,0.26376927
6780.0,TRIM9,0.2637386
8856.0,CCT7,0.2637096
1946.0,PI4K2A,0.26344055
11703.0,KLHL24,0.263366
12495.0,PHLDA2,0.26322207
745.0,PRTN3,0.26314533
9815.0,NDUFB1,0.26302883
294.0,TFB2M,0.26302767
11474.0,RTN2,0.26284522
12110.0,ZDHHC18,0.2628291
2398.0,ALAS1,0.2628008
5371.0,PEMT,0.26279044
12379.0,NHLRC3,0.26243266
5279.0,SLC16A7,0.26228222
10768.0,BET1L,0.26208937
1066.0,PIGG,0.26197863
6073.0,SP6,0.26197788
12763.0,ZNF214,0.26197127
6380.0,TRMT112,0.26192486
3986.0,MAGEH1,0.26179144
6920.0,ARHGEF16,0.2617399
2829.0,KLF9,0.26130217
7382.0,HAUS7,0.26124993
1433.0,GNGT2,0.2611939
9025.0,SULT1C2,0.26045135
4133.0,MEAF6,0.26044747
10248.0,AIFM3,0.2601815
3584.0,LUC7L,0.2599659
2240.0,GADD45G,0.2599159
10398.0,PRPF40B,0.25988388
2959.0,AEN,0.25986508
8694.0,HPF1,0.2597715
1891.0,SNIP1,0.25973696
10287.0,SDHC,0.25972813
4822.0,RNF10,0.25967753
5364.0,ACTR6,0.2596334
5163.0,RAB3IP,0.25962225
10048.0,APMAP,0.25942513
6985.0,TRDMT1,0.25934646
6632.0,ZNF114,0.25901634
3638.0,MND1,0.25894314
2348.0,FHL3,0.25893915
6291.0,BTG3,0.2588575
10107.0,PHTF1,0.25863057
10365.0,KCNE5,0.25819734
9510.0,TNNC2,0.25812146
7884.0,EBPL,0.25809553
9324.0,FASTKD2,0.25801966
4473.0,FNDC9,0.2579116
8184.0,GSAP,0.257733
9678.0,DCLK3,0.2576295
8747.0,SIRT4,0.25749665
12485.0,UNC80,0.2574388
10315.0,PER3,0.25740907
7872.0,RASSF3,0.25740105
11765.0,MRPL47,0.2573614
8912.0,GABPB2,0.25721523
3983.0,NOB1,0.25706145
7116.0,BRAT1,0.25698766
9788.0,OSBP2,0.2569139
12863.0,ESAM,0.2568672
11128.0,PTGS1,0.25685298
7790.0,NHEJ1,0.25683454
11427.0,NANOS1,0.25660118
5978.0,RFX2,0.25658312
6140.0,UBXN2B,0.25643164
7058.0,SELENON,0.25638297
7061.0,SURF1,0.256255
11051.0,ICAM4,0.25612172
1962.0,PSMB5,0.25605446
724.0,IL37,0.25576022
11979.0,PHOX2B,0.2556159
4920.0,GINS4,0.25559616
2345.0,IL17RA,0.2552984
9769.0,CYP4F22,0.25522202
8905.0,PHYKPL,0.25498903
9923.0,ZP3,0.2548493
11695.0,CTSO,0.2547538
1221.0,DHH,0.25474122
9006.0,TBCA,0.2546927
5101.0,DEAF1,0.2545397
59.0,EME1,0.2545075
10656.0,RAB28,0.2540034
8897.0,MAP4K5,0.2533724
3466.0,PTGES3,0.25321144
10087.0,COQ6,0.25316823
7809.0,ZNF17,0.2531111
5814.0,SPAG16,0.25302312
8353.0,MED7,0.2528916
9555.0,NME6,0.25285435
6492.0,BTNL9,0.25280914
10603.0,TAZ,0.25261304
6280.0,CEP95,0.2522661
6121.0,FKBPL,0.2521317
4624.0,KRT81,0.25209495
10164.0,LIN52,0.25187716
7361.0,FPR2,0.25178427
6659.0,MOB4,0.25162214
9106.0,ZBTB44,0.25120485
2873.0,PBX2,0.2511057
10166.0,ZNF574,0.25101906
7208.0,NCS1,0.25101182
11097.0,DSG3,0.25100005
7001.0,MIS12,0.25084743
9294.0,NRXN1,0.25050226
10589.0,POC1B,0.2503473
4274.0,TFDP3,0.2503274
6788.0,DMPK,0.25026813
11466.0,MFGE8,0.25014853
4876.0,KLF15,0.25004396
2800.0,YTHDC1,0.25003064
12081.0,LRIG3,0.2500207
10620.0,CLCA4,0.24990202
9076.0,CDH13,0.24961133
6196.0,TMEM231,0.24959573
12253.0,LPCAT4,0.2495138
2103.0,CUEDC2,0.2495119
11583.0,ALKBH1,0.24934743
3441.0,COMT,0.24917157
7141.0,C11orf54,0.24916908
2639.0,DDX19B,0.24914847
4371.0,RTKN,0.24894725
622.0,UBA2,0.24891719
5233.0,ERG28,0.24891551
5765.0,ZNF629,0.24889958
6385.0,CHMP4A,0.24889903
3860.0,NME3,0.24880163
5081.0,TDO2,0.24845618
5400.0,ATXN7L3,0.24842253
7297.0,GPX1,0.24818881
4336.0,TMEM65,0.24813578
3717.0,CHMP5,0.24808902
2342.0,AMIGO2,0.2479149
2848.0,NDUFA4,0.24785501
8703.0,MRPL9,0.24750483
12812.0,CYP7B1,0.2474748
8800.0,EML3,0.24716471
12432.0,ABHD14B,0.24699232
12229.0,GPR52,0.2469279
5522.0,YIPF6,0.2468706
2154.0,KCTD10,0.24686262
10459.0,DECR2,0.24679618
10556.0,OSGEPL1,0.24677724
4785.0,VPS37A,0.2466825
6410.0,PLEK,0.24639429
1497.0,NRG2,0.24637426
3171.0,PNRC2,0.24636078
11078.0,HCFC1R1,0.24620199
12534.0,CERKL,0.24588607
2953.0,ATG4B,0.24587642
7846.0,OCA2,0.24565145
8607.0,ZFP62,0.24551551
1280.0,PFDN5,0.24548258
3571.0,KRTAP4-2,0.2451656
7600.0,FAM3C,0.24508269
11277.0,AMH,0.24504733
10366.0,STARD7,0.2449905
8217.0,FBLN2,0.24466307
8057.0,RAB43,0.24459846
4865.0,ZNF526,0.24413578
11425.0,ZNF689,0.2441216
3869.0,SF3A3,0.24409333
11176.0,IFNG,0.24389435
9188.0,CAMSAP3,0.24385843
7849.0,PAQR8,0.24380198
5934.0,ZNF18,0.24363612
11800.0,DNAJB12,0.24361219
6944.0,POLR3GL,0.24346226
1701.0,FBXW5,0.2434485
9164.0,DDR2,0.2434164
10915.0,LAMC2,0.24332543
7352.0,B3GALNT2,0.24317843
5401.0,ZNF496,0.24271218
11692.0,TRNAU1AP,0.24254738
8532.0,ETF1,0.2425194
12678.0,TRMU,0.2425056
7192.0,MLF2,0.24246104
5050.0,TBC1D1,0.24241841
7441.0,FOXD4L6,0.24213186
5203.0,NPDC1,0.24194112
8966.0,OLA1,0.24169888
1064.0,PIGF,0.24149686
6778.0,AADAC,0.24132618
677.0,CD48,0.24130976
10198.0,LEMD2,0.24130908
10110.0,ENY2,0.24128248
12804.0,ZNF221,0.24126121
6338.0,CDS1,0.24110228
7242.0,EMG1,0.2410666
7796.0,ZNF444,0.24090542
8306.0,GGCX,0.24072717
11753.0,RNASE11,0.24071664
7307.0,ZNF503,0.24066086
8177.0,GSG1,0.24024424
12285.0,WNT10B,0.23997323
8642.0,DYNC1LI2,0.2399533
3818.0,GAS6,0.23987636
3865.0,GBA2,0.23982422
11469.0,WHAMM,0.23978868
4240.0,RBSN,0.23966235
6013.0,CMBL,0.2393996
4683.0,KRTAP2-3,0.239397
11870.0,METTL23,0.23922038
12582.0,PCDHB11,0.23911597
8546.0,RAB3D,0.23817655
2448.0,SLC25A6,0.23814522
8681.0,CERS6,0.23808922
10378.0,NPIPA1,0.23782279
11973.0,ZNF34,0.23777196
8404.0,SLC12A5,0.23766379
6275.0,LHX9,0.23758547
3685.0,TNS2,0.23734602
7769.0,ACHE,0.23726958
2781.0,SIGIRR,0.23726745
9005.0,PIGT,0.23715436
3065.0,PARD6G,0.23698592
1925.0,DYNLRB2,0.23697671
7774.0,COX11,0.23679714
9077.0,PPP2R2C,0.23654029
10545.0,PDXP,0.23626533
4771.0,ABITRAM,0.23625761
2422.0,RALY,0.23608887
2219.0,CEP44,0.23606895
6243.0,POLR2G,0.23600648
10380.0,MARVELD2,0.23598705
11619.0,MCAT,0.23594365
6172.0,HBG2,0.23593065
6136.0,CDYL,0.23589846
9731.0,CLPTM1L,0.23573671
8213.0,SLC44A2,0.2355746
12687.0,GJB7,0.23554476
10216.0,SPCS3,0.23550999
3476.0,STRBP,0.23545605
7405.0,SMIM14,0.23539686
4201.0,CSAD,0.23535372
9030.0,ANAPC16,0.23530285
11649.0,ZNF566,0.23530145
7537.0,MGME1,0.23494735
3064.0,RBM34,0.23494063
9898.0,NSMCE2,0.23488459
10060.0,GNG3,0.23481779
4814.0,ALKBH3,0.23436433
4827.0,RIOX2,0.23429465
4491.0,ZNF707,0.23415758
12680.0,CACNG5,0.23397663
10453.0,MRPL37,0.23396225
8927.0,CDC42EP4,0.23394106
2755.0,RRP8,0.23387946
7963.0,RTCA,0.23379044
8472.0,MSRA,0.23369059
12520.0,NOVA2,0.23366351
8997.0,RGR,0.23342253
10381.0,CHDH,0.23336865
12862.0,SLC37A3,0.23336133
8608.0,YIF1B,0.23329149
8373.0,FGF5,0.23315588
8627.0,COG7,0.23310456
2012.0,PFDN2,0.23282051
9207.0,SNX13,0.23271029
7006.0,HSD17B1,0.23266385
12930.0,GPC5,0.23255344
11566.0,ZNF714,0.23241234
11548.0,ATG4C,0.23236255
3858.0,DR1,0.23232894
8123.0,NUDT3,0.23224038
4789.0,GPR25,0.23203486
6676.0,EXOSC1,0.23179457
6743.0,LYPLA2,0.23177032
10004.0,PPTC7,0.2316971
6506.0,FRG1,0.23167759
5237.0,AIF1,0.2314375
12849.0,ALDH1L1,0.23139735
10602.0,VPS37D,0.23129131
12140.0,FAR2,0.23128791
5883.0,UBXN2A,0.23119634
4439.0,GMEB2,0.23112938
9811.0,RASSF7,0.23111181
11598.0,PXK,0.23091683
12004.0,ZNF771,0.23080014
1524.0,TLE2,0.23052512
2545.0,SSR4,0.23047182
12103.0,GDPD1,0.230376
10207.0,CSN1S1,0.23023029
2670.0,GPSM1,0.23017646
10080.0,SHOX2,0.22997199
5633.0,P4HTM,0.22954816
9714.0,DRP2,0.2295136
4073.0,SFXN1,0.22941914
2727.0,CEACAM1,0.22938587
3888.0,PSRC1,0.2293503
7390.0,CAMK1,0.22931217
2299.0,RPS8,0.22925176
8269.0,SCFD1,0.22923551
12242.0,ZNF445,0.22916198
827.0,ROBO3,0.22898172
2611.0,NEU4,0.2288937
5731.0,DDAH2,0.22888705
4859.0,PSMB1,0.22882529
9623.0,MOCS1,0.22850707
10804.0,IL9R,0.22794543
9493.0,MIER3,0.22794169
5457.0,SLC39A9,0.22783461
11923.0,B3GALT6,0.227611
7330.0,RAB22A,0.22760925
315.0,MTMR9,0.22735196
8921.0,TIMM23,0.2273064
7685.0,AZIN1,0.22721207
9251.0,GPX4,0.22714248
7304.0,CXorf66,0.22705697
4554.0,TMBIM6,0.22704554
9354.0,COG8,0.22703914
6786.0,DGAT2,0.22700612
1617.0,GRK2,0.22694352
4265.0,ZFAND2B,0.22680074
6808.0,PTOV1,0.22677964
9660.0,MPLKIP,0.22648026
2988.0,RHOXF2,0.22644074
10506.0,TPRA1,0.22638296
11228.0,EMILIN2,0.226191
1542.0,TRAF1,0.22594835
9016.0,FXN,0.22581543
7776.0,PLA2G12A,0.22562943
6537.0,GET4,0.22552367
8772.0,COMP,0.2252387
9661.0,DNAAF2,0.22519898
12426.0,PPCS,0.2246751
4818.0,DCTD,0.22465874
9950.0,ARF5,0.22448109
9250.0,SRP19,0.2243517
7562.0,ERP27,0.22432062
12470.0,SLC35B3,0.224125
11920.0,SHPK,0.22394675
5520.0,FAM50B,0.22383584
6208.0,TPD52L2,0.22378014
548.0,HSBP1,0.22375484
9721.0,SPTLC2,0.22374806
11778.0,TMEM126A,0.22372729
7667.0,ZNF121,0.22365594
9264.0,HSD17B7,0.22361387
11115.0,FCGR3B,0.22351635
627.0,ITGA7,0.22339183
2045.0,PPP1R12C,0.22310719
2152.0,MAPKAPK2,0.22306274
4944.0,DNAL4,0.22282948
5788.0,GNAZ,0.22265862
11455.0,CTSF,0.22254047
437.0,MCFD2,0.22253956
1965.0,POLR1E,0.22251743
9319.0,ABHD17A,0.22243983
641.0,EDAR,0.22229928
7940.0,UBP1,0.2222092
3885.0,HJV,0.22219557
9857.0,AP1AR,0.22213988
8072.0,TPRN,0.22196022
439.0,TMED10,0.22186424
6192.0,RAB5C,0.22183779
11715.0,NAGLU,0.22180729
9952.0,COG1,0.2217046
12934.0,GPC2,0.22169219
7514.0,ABCG4,0.22155759
4857.0,SH3D19,0.22148187
4870.0,UNC45A,0.2211961
6341.0,DOK3,0.22113879
6145.0,NGB,0.2209791
1964.0,PSMC1,0.22094835
8790.0,CHPT1,0.22090049
10998.0,TRPV1,0.2208524
3446.0,TRA2B,0.22060218
930.0,WDR77,0.2204991
6795.0,MNS1,0.22045898
4704.0,SLC10A2,0.22000714
4472.0,PLSCR4,0.2199848
5366.0,PRDX3,0.21986991
6705.0,POMK,0.21972623
2379.0,TFPT,0.21968071
10501.0,UNC119B,0.21949548
12221.0,TPGS1,0.21918981
5475.0,SYT17,0.21916103
12160.0,DPY19L4,0.21906668
9078.0,CBFA2T3,0.2190287
4307.0,EMC2,0.21862999
8732.0,CREB3L4,0.21846166
5413.0,POLE3,0.21836363
12224.0,MCUB,0.21806626
8348.0,AKR7A2,0.2177976
440.0,TMED2,0.21768716
6934.0,ZNF213,0.21765944
9866.0,SLC25A27,0.21741414
8646.0,ZSCAN25,0.21728641
12232.0,B3GNT3,0.21726426
2929.0,PACSIN1,0.2165579
10027.0,ITIH2,0.2162944
5396.0,RHNO1,0.21622728
6721.0,RPS29,0.21600167
2954.0,RRP1,0.21592312
8834.0,NIPSNAP1,0.21573152
9910.0,ABHD14A,0.21568368
9355.0,TAF8,0.21566156
7990.0,AMOTL1,0.21561526
4655.0,TIMMDC1,0.2151804
4727.0,NRM,0.21484578
12062.0,CHSY1,0.2145525
7482.0,CAPN7,0.21437143
11298.0,SLC22A12,0.21431985
2816.0,UVRAG,0.21418093
3846.0,RPL15,0.21404256
4921.0,GINS2,0.21392573
3310.0,LPAR2,0.21377021
1119.0,ERLIN1,0.21365519
5106.0,PANX1,0.21362805
10783.0,NPR1,0.21358559
7840.0,DLGAP5,0.21356244
8002.0,CSRNP2,0.21307237
4065.0,BLOC1S5,0.21297096
2414.0,MYH1,0.21296723
4299.0,CDKN2D,0.21296306
6592.0,ZFP2,0.21294615
11581.0,INO80C,0.21279506
6983.0,ACOX2,0.2127312
8395.0,FLYWCH1,0.21258827
5322.0,SCYL3,0.21254192
9491.0,COX4I2,0.212435
10321.0,CDHR1,0.2123003
7789.0,ELP5,0.21201634
2590.0,RAB11FIP5,0.21186474
2581.0,SELP,0.2118411
11859.0,MYL4,0.21171243
12921.0,GOLGA6B,0.21169104
4758.0,PKD2,0.21154174
7254.0,FBXO27,0.2114169
12619.0,PCDHB7,0.2113149
75.0,CDK1,0.21127845
10083.0,TPK1,0.21075337
6026.0,STON1,0.21032746
5927.0,AKTIP,0.21013032
7204.0,AGPAT5,0.21013008
9141.0,ZNF696,0.21010819
2751.0,DEDD2,0.21004106
7928.0,ZNF345,0.20985232
10376.0,RIOK1,0.20982195
10412.0,HIKESHI,0.20980555
3349.0,VDAC1,0.2097151
2003.0,TRPC4AP,0.20950392
7426.0,ALCAM,0.20947188
4008.0,CDKL3,0.20938577
6105.0,MRPS6,0.2093625
11211.0,KLHL17,0.20917249
758.0,TNFRSF13C,0.20901625
8387.0,CATSPER2,0.20896995
11756.0,NXPE3,0.20881042
3420.0,SCYL1,0.20880876
7907.0,CDCA2,0.20830767
7027.0,TRIM16,0.20822586
9429.0,SPAG7,0.20821762
9996.0,GHRH,0.20808673
3141.0,SLC27A3,0.20792405
9864.0,SLC44A1,0.20788535
6459.0,SLC22A2,0.20786867
11617.0,DDX28,0.20786005
2834.0,ITGB3BP,0.20758094
4678.0,MFF,0.20748457
11189.0,GRPEL2,0.2074606
11663.0,COX7A2,0.20740594
12885.0,ADAMTS18,0.20720844
5919.0,HAS3,0.20676765
1603.0,CLCA1,0.20675454
1931.0,LINGO1,0.20650545
9237.0,CMPK1,0.20639418
3416.0,ARL2BP,0.20638168
8388.0,ZNF396,0.20628874
5024.0,ORMDL3,0.20624743
7212.0,ZNF511,0.20607027
6651.0,PIWIL4,0.20601353
1138.0,CRLF2,0.20501663
11894.0,GSTA3,0.20499942
5289.0,TMEM79,0.20486718
1627.0,CD5,0.20477273
11399.0,SPINK1,0.20476596
460.0,IL12B,0.20471764
4754.0,CIAO1,0.20463377
4576.0,RETREG3,0.20438364
2181.0,BCL2A1,0.20437907
298.0,TSNAX,0.20436119
8455.0,ANKHD1,0.20432927
9717.0,SIX4,0.204305
1735.0,IL7,0.20411614
4670.0,GOLT1A,0.2039781
6476.0,NAA20,0.20392609
3930.0,FEZ1,0.20392531
12147.0,UCKL1,0.2037927
9791.0,ENPP1,0.2037365
7633.0,TMEM59,0.2037113
191.0,SUPT4H1,0.20361651
7429.0,GPA33,0.2033175
10582.0,PIGK,0.20325896
9156.0,HARS2,0.20277861
5379.0,TMEM14B,0.2026819
3738.0,NOP10,0.20251408
8671.0,ECM2,0.20248933
10098.0,MTERF2,0.20229879
11195.0,ARFRP1,0.20222346
4995.0,ZNF449,0.20214705
3874.0,NGEF,0.2021106
